trip_id_unique_station,passengers_up
111745b40,0.0
111745b41,0.0
111745b42,0.0
111745b43,0.0
111745b44,0.0
111647b1,0.37962113868241143
111647b2,0.5314014166611715
111647b3,0.0
111647b4,0.0
111647b5,0.6569766819104841
111647b6,0.0
111647b7,1.154037711178784
111647b8,0.3282039253778245
111647b9,1.2917921322311603
111647b10,0.4561272895781254
111647b11,0.4304485159060918
111647b12,0.4033693870963805
111647b13,0.37232621173617997
111647b14,0.3424501930667869
111647b15,0.3100486010988107
111647b16,1.4426068316874423
111647b17,0.6055370098360706
111647b18,0.5791688806219398
111647b19,1.5398571535116579
111647b20,1.686690350072022
111647b21,0.8492939871628684
111647b22,1.458003751152958
111647b23,0.6202551914256712
111647b24,2.626996610300095
111647b25,1.785161408835899
111647b26,2.918799155631876
111647b27,2.8899128826913065
111647b28,3.2120724297645222
111647b29,2.8350043677211136
111647b30,2.9794605840963184
111647b31,2.0766104957214555
111647b32,1.2317019500203115
111647b33,1.4897091128805529
111647b34,0.646250085330661
111647b35,1.255708843616841
111647b36,1.585163603591612
111647b37,0.7525369234802624
111647b38,1.8944584521088257
111647b39,1.697171150685426
111647b40,0.4342790262250742
111647b41,0.0
111647b42,0.0
111647b43,0.0
111647b44,0.0
111647b45,0.0
110635b1,0.3881648098353627
110635b2,0.3625957047385656
110635b3,0.0
110635b4,0.4529960595090814
110635b5,0.0
110635b6,0.0
110635b7,0.0
110635b8,0.0
110635b9,0.6266792772845191
110635b10,0.7484276056885784
110635b11,0.8701617751084206
110635b12,1.1394186783641795
110635b13,0.2915040590617668
110635b14,0.26094463997586503
110635b15,0.23857244116416432
110635b16,0.21837321011181055
110635b17,1.6105138609727634
110635b18,3.083402546595668
110635b19,3.535083808379972
110635b20,1.9154057820504748
110635b21,1.0819035562858896
110635b22,1.7271194057431258
110635b23,0.895835658400143
110635b24,1.2498108255023337
110635b25,0.9374894235402567
110635b26,0.47865943710140824
110635b27,0.0
211357c1,0.7027750288928349
211357c2,0.0
211357c3,0.7680359483152395
211357c4,0.0
211357c5,1.0749680823766254
211357c6,1.043777342873629
211357c7,1.2571906803138955
211357c8,1.3497518209439923
211357c9,0.5090333752694212
211357c10,1.2980229147308173
211357c11,0.45882946837194805
211357c12,1.2449257840569612
211357c13,0.4112724420893026
211357c14,0.3885196582233805
211357c15,0.36731380729925545
211357c16,0.34314143017781196
211357c17,1.0142298262375777
211357c18,1.1157128525773135
211357c19,0.2806561813204279
211357c20,0.9496489146949071
211357c21,1.168039448180518
211357c22,0.3415427149566339
211357c23,0.3211655594651295
211357c24,1.2325422439551736
211357c25,0.9696620474161314
211357c26,0.8205832350104973
211357c27,0.0
211357c28,0.5291195486728703
211357c29,0.0
211357c30,0.6104493610426734
211357c31,0.0
211357c32,0.19662760824898529
211357c33,0.05427677222972438
211357c34,0.0
211357c35,0.0
314641c1,0.3640128353542166
314641c2,0.3362388524380939
314641c3,0.0
314641c4,0.4490402930579078
314641c5,0.0
314641c6,0.0
314641c7,0.0
314641c8,0.0
314641c9,0.0
314641c10,0.0
314641c11,0.0
314641c12,0.0
314641c13,0.028290947783446097
314641c14,0.0
314641c15,0.0
314641c16,0.0
314641c17,0.0
314641c18,0.0
314641c19,0.0
314641c20,0.0
314641c21,0.372839475564989
314641c22,0.0
314641c23,0.0
314641c24,0.0
314641c25,0.0
314641c26,0.0
314641c27,0.0
314641c28,0.0
314641c29,0.0
314641c30,0.0
314641c31,0.0
314641c32,0.0
314641c33,0.0
314641c34,0.0
312992a1,0.8666373822069243
312992a2,0.9485666573364363
312992a3,0.9239505726260268
312992a4,0.08698065615002837
312992a5,0.06099161184836488
312992a6,0.033732713766222666
312992a7,0.8165918713543915
312992a8,0.0
312992a9,0.0
312992a10,0.0
312992a11,0.0
312992a12,0.0
312992a13,0.0
312992a14,0.7417380996622224
312992a15,0.7152486199370142
312992a16,0.58283633442227
312992a17,0.0
312992a18,0.9535439802009642
312992a19,1.040076143626615
312992a20,0.9055568509252034
312992a21,0.6674403164314815
312992a22,0.6483186691860621
312992a23,0.0
312992a24,0.49649856332759534
312992a25,0.0
312992a26,0.0
312992a27,0.0
312992a28,0.0
312992a29,0.3849812751571242
312992a30,0.0
312992a31,0.0
312992a32,0.43370017739509803
312992a33,0.30728467861816866
312992a34,0.0
312992a35,0.0
312992a36,0.0
312992a37,0.11586767220449345
312992a38,0.0
312992a39,0.0
312992a40,0.0
312992a41,0.0
312992a42,0.0
312992a43,0.0
312992a44,0.0
312992a45,0.0
119052a1,1.1522676015422535
119052a2,1.135859815392374
119052a3,1.1927542417060346
119052a4,1.3328709013899105
119052a5,1.5504175116791725
119052a6,1.607427939561342
119052a7,1.6640081514159917
119052a8,0.8245552557198714
119052a9,1.690506652773146
119052a10,1.7399999871722003
119052a11,1.7128106871827753
119052a12,0.8708491393171822
119052a13,0.8433644153683385
119052a14,1.6353335618706177
119052a15,0.7957378272002344
119052a16,1.589446034603136
119052a17,0.750505555238201
119052a18,1.3753550260616967
119052a19,1.184514089442201
119052a20,0.34194584310168463
119052a21,0.3138054119314748
119052a22,0.9406771732468104
119052a23,0.10442857021312335
119052a24,0.891485022164137
119052a25,0.0533135202585282
119052a26,0.022480332284934734
119052a27,0.8063981039651575
119052a28,0.7076394022846361
119052a29,0.0
119052a30,0.5898652113757175
119052a31,0.0
119052a32,0.46799217700062123
119052a33,0.36136363437197394
119052a34,0.0
119052a35,0.0
119052a36,0.0
119052a37,0.27425640295514064
119052a38,0.16449249301923263
119052a39,0.05432859134068657
119052a40,0.0
119052a41,0.0
119052a42,0.0
119052a43,0.0
119052a44,0.0
119052a45,0.0
119052a46,0.0
119052a47,0.0
119052a48,0.0
119052a49,0.0
119052a50,0.0
119052a51,0.0
119052a52,0.0
119052a53,0.0
119052a54,0.0
119052a55,0.0
119052a56,0.0
114776c1,1.417297629017453
114776c2,1.5264159383972702
114776c3,1.576001650141121
114776c4,0.7334277018405839
114776c5,1.446667594913492
114776c6,1.5562217174335427
114776c7,0.7165633755786955
114776c8,1.6261366198992173
114776c9,1.6660803869287264
114776c10,1.7011136207187512
114776c11,2.220273979735731
114776c12,1.9037749648933067
114776c13,2.0698495694394694
114776c14,2.1713912207978954
114776c15,2.0733122398804698
114776c16,2.109845541401713
114776c17,1.9324192395326938
114776c18,1.0868627504750827
114776c19,1.4584313786705763
114776c20,1.3668118229955373
114776c21,1.278905393432933
114776c22,1.2586942414394109
114776c23,0.41433584411382063
114776c24,0.9209888505141609
114776c25,0.8316127195311551
114776c26,0.739422155736139
114776c27,0.5763685514288067
114776c28,0.5477366015210184
114776c29,0.5902731202221125
114776c30,0.0
114776c31,0.3456442978803518
111485b1,1.27756763942097
111485b2,0.44688178055033234
111485b3,0.4222738179847382
111485b4,1.6391173509561874
111485b5,2.749968760821361
111485b6,6.136074187950296
111485b7,6.23691383593021
111485b8,6.630245985992614
111485b9,5.788965329357689
111485b10,5.761256638027021
111485b11,5.733860402857232
111485b12,5.711488204045532
111485b13,6.6419636405891325
111485b14,5.784677674174608
111485b15,6.14664393749703
111485b16,5.414712332421805
111485b17,5.24914718901174
111485b18,4.94062411367519
111485b19,4.769945864018396
111485b20,3.8914719152440562
111485b21,3.015495234610142
111485b22,2.1790917746704195
111485b23,2.154426668872224
111485b24,2.126582511280155
111485b25,2.6300052834061414
111485b26,1.7908696236545145
111485b27,1.7266158194934096
111485b28,0.0
111485b29,0.8261395195841287
111485b30,0.0
121563a1,1.2225137555106809
121563a2,0.37798836813579006
121563a3,0.34782739375358007
121563a4,1.209536858760094
121563a5,0.371036909402114
121563a6,0.3461200011011474
121563a7,0.3181014231791961
121563a8,1.3441341691155075
121563a9,1.2321189869035638
121563a10,1.2890132095845621
121563a11,0.45145077826152047
121563a12,0.42581967610026317
121563a13,1.2884232401273086
121563a14,0.4617477942588404
121563a15,1.3357387668226353
121563a16,1.3969962597200778
121563a17,1.6227473866341504
121563a18,1.6842800350204357
121563a19,0.8554895375495469
121563a20,1.4819286751613958
121563a21,1.4601965318000358
121563a22,0.6203426739749878
121563a23,1.4872709456821092
121563a24,0.6460042011648656
121563a25,1.436197160196795
121563a26,1.4041418592868586
121563a27,1.5401076082485161
121563a28,1.6736242992768005
121563a29,1.6463720071539276
121563a30,1.5364368526407959
121563a31,1.3329726750449105
121563a32,1.136506495916523
121563a33,0.6179023381890827
121563a34,0.5953299954095879
121563a35,0.6548033624893872
121563a36,0.7153187461867124
121563a37,0.5311818571987419
121563a38,0.5906915470705596
121563a39,0.4862292119748166
121563a40,0.30195600093605646
121563a41,0.0
121563a42,0.0
121563a43,0.15165134819455006
121563a44,0.0
121563a45,0.0
314341c1,3.015155304701743
314341c2,2.8685919260545303
314341c3,2.0237494365153306
314341c4,2.9197976601983413
314341c5,2.0751745417831406
314341c6,2.515025801377006
314341c7,2.0274684956528826
314341c8,1.75658713463131
314341c9,0.9080379619868422
314341c10,1.5719161750279684
314341c11,0.7265826400080839
314341c12,1.6237243343374477
314341c13,1.5860338213071958
314341c14,0.7459150397699497
314341c15,1.7601477705845754
314341c16,2.1914753009302395
314341c17,0.0
314341c18,0.9931229739403196
314341c19,1.2962024566296722
314341c20,1.4943491363440489
314341c21,1.5798356805435498
314341c22,1.778265774722339
314341c23,1.8702721558531143
314341c24,1.9574708957446294
314341c25,2.2754103793194353
314341c26,1.4396141629131536
314341c27,2.2310238985366713
211429b1,1.024659570843128
211429b2,1.0996120347950908
211429b3,0.2613178698255165
211429b4,0.9367064946496876
211429b5,1.1255036082814
211429b6,1.2072218252949727
211429b7,0.3698275923808949
211429b8,1.048707731486811
211429b9,1.0255407253531357
211429b10,0.8892046475288331
211429b11,0.7557579538795314
211429b12,0.6197825173887648
211429b13,0.0
211429b14,0.0
211429b15,0.6730813092885297
211429b16,0.0
211429b17,0.7417857938913812
211429b18,0.0
211429b19,0.9164679814841161
211429b20,0.6762197682503974
211429b21,0.0
211429b22,0.5176520970150187
211429b23,0.0
211429b24,0.0
211429b25,0.3388452381350855
211429b26,0.0
211429b27,0.0
211429b28,0.1684081234529351
211429b29,0.0
211429b30,0.128776263308096
222604a1,0.3666667317283344
222604a2,0.0
222604a3,0.0
222604a4,0.0
222604a5,0.43031228793385634
222604a6,0.0
222604a7,0.5434106324101242
222604a8,0.34475083364004944
222604a9,0.0
222604a10,0.627216960710204
222604a11,0.0
222604a12,0.7450363928065293
222604a13,0.0
222604a14,0.0
222604a15,0.32597039541928396
222604a16,0.0
222604a17,0.0
222604a18,0.3999940138944842
222604a19,0.5412055482617097
222604a20,0.0
222604a21,0.4555558409077367
222604a22,0.0
222604a23,0.24012811112712196
222604a24,0.051365427345975156
222604a25,0.0
222604a26,0.0
222604a27,0.0
222604a28,0.0
222604a29,0.0
212993c1,0.3102562226629906
212993c2,0.0
212993c3,0.0
212993c4,0.0
212993c5,0.0
212993c6,0.0
212993c7,0.0
212993c8,0.0
212993c9,0.2547270221696536
212993c10,0.0
212993c11,0.0
212993c12,1.6898262215000885
212993c13,1.8264624472289293
212993c14,1.4639329878641045
212993c15,1.2680323098883952
212993c16,0.7367912898264428
212993c17,0.0
212993c18,0.3449299588533977
212993c19,0.0
212993c20,0.0
212993c21,0.0
212993c22,0.0
212993c23,0.0
310220c1,1.341656283547576
310220c2,0.4975445298612118
310220c3,0.46933373112899646
310220c4,0.44964040009097483
310220c5,0.4297629111489141
310220c6,1.3811587687188758
310220c7,0.5485532303257592
310220c8,1.4190704361765754
310220c9,1.6400695498657014
310220c10,0.7995951400348167
310220c11,1.5039103941037322
310220c12,0.6641897578268567
310220c13,1.2061261412563447
310220c14,0.36537815628443915
310220c15,1.0694038892361577
310220c16,0.2316801762856634
310220c17,1.0173406325827945
310220c18,0.18235132657287934
310220c19,1.0522768612616278
310220c20,0.2230705165116902
310220c21,0.9337673364102961
310220c22,0.8333739761490592
310220c23,0.004661901200577301
310220c24,0.0
310220c25,0.6948023725730811
310220c26,0.5905072831605049
310220c27,0.0
310220c28,0.0
310220c29,0.0
310220c30,0.0
310220c31,0.0
310220c32,0.36098557136058695
310220c33,0.0
310220c34,0.0
310220c35,0.0
310220c36,0.0
310220c37,0.30455857857220536
310220c38,0.0
310220c39,0.0
310220c40,0.0
310220c41,0.2893599025164202
310220c42,0.0
310220c43,0.0
310220c44,0.0
310220c45,0.2872298123786645
310220c46,0.0
310220c47,0.0
310220c48,0.062344610367439435
310220c49,0.0
310220c50,0.0
310220c51,0.0
310220c52,0.0
112796c1,0.20472407465052977
112796c2,0.0
112796c3,0.0
112796c4,0.0
112796c5,0.0
112796c6,0.2445104333698811
112796c7,0.5690304229547407
112796c8,0.0
112796c9,0.0
112796c10,0.0
112796c11,0.0
112796c12,0.0
112796c13,0.0
112796c14,0.0
112796c15,0.0
112796c16,0.0
112796c17,0.0
315036c1,1.0196672991535813
315036c2,0.18262824152869628
315036c3,1.617406553261577
315036c4,0.7753903714058469
315036c5,1.7720619741222927
315036c6,0.9386456786396409
315036c7,1.6237090755282333
315036c8,0.7928531172620861
315036c9,1.4785429591037627
315036c10,1.2510366598793872
315036c11,1.1245356072801822
315036c12,1.4288055746987764
315036c13,1.0884145612182075
315036c14,0.9535921424254789
315036c15,0.1287015397627861
315036c16,0.10886874480346131
315036c17,0.09098544039579703
315036c18,0.07181700519707857
315036c19,0.06006594163188206
315036c20,0.96041354544672
315036c21,0.1273951621309577
315036c22,0.10436874738562807
315036c23,0.8955634872671335
315036c24,0.670241532343131
315036c25,0.0
315036c26,0.0
315036c27,0.0
315036c28,0.4796937278037714
315036c29,0.25115617599061457
315036c30,0.2421056386254522
417058a1,1.4957350542319636
417058a2,1.8212521360014484
417058a3,0.9895458613719345
417058a4,1.8702201926052293
417058a5,1.0333158713319024
417058a6,1.0137554894017478
417058a7,0.991931025827421
417058a8,2.1313293351880676
417058a9,1.9311731496432865
417058a10,1.8237406892148251
417058a11,1.7973544202020744
417058a12,1.5942430144901678
417058a13,1.3887316155182294
417058a14,0.5498865642413797
417058a15,1.2477987670841173
417058a16,1.1301785845150356
417058a17,0.2905587721093803
417058a18,0.26542551729000297
417058a19,0.24085731389372933
417058a20,0.9369373366927414
417058a21,0.09770072580816302
417058a22,0.7922848160790787
417058a23,0.0
417058a24,0.0
417058a25,0.0
417058a26,0.7739871979561592
417058a27,0.0
417058a28,0.0
417058a29,0.6244221051048168
417058a30,0.0
417058a31,0.40923689545649033
221236a1,0.4274337527739869
221236a2,0.0
221236a3,0.0
221236a4,0.0
221236a5,0.0
221236a6,0.7555874583415737
221236a7,1.0271097337187691
221236a8,1.1527193992422533
221236a9,1.2788662070196664
221236a10,1.2606858240438719
221236a11,1.2410373435436863
221236a12,1.8094191155850687
221236a13,1.4972494689418079
221236a14,0.6639928250821602
221236a15,1.308052946786287
221236a16,0.4754121447539119
221236a17,0.9719676467274996
221236a18,0.5152786626539925
221236a19,0.0
221236a20,0.0
221236a21,0.2993117847621465
221236a22,0.0
221236a23,0.3942282245054657
221236a24,0.0
221236a25,0.2079740687482765
221236a26,0.0
221236a27,0.0
221236a28,0.00020414219305653347
221236a29,0.0
221236a30,0.0
221236a31,0.0
221236a32,0.0
221236a33,0.0
221236a34,0.0
221236a35,0.0
221236a36,0.0
221236a37,0.0
221236a38,0.0
221236a39,0.0
110957b1,0.42415671939009136
110957b2,0.0
110957b3,0.0
110957b4,0.0
110957b5,0.0
110957b6,0.0
110957b7,0.0
110957b8,0.0
110957b9,0.0
110957b10,0.0
110957b11,0.32231344163245546
110957b12,0.0
110957b13,0.0
110957b14,0.0
110957b15,0.0
110957b16,0.0
110957b17,0.0
110957b18,0.0
110957b19,0.0
110957b20,0.0
110957b21,0.0
110957b22,0.17969209076415915
110957b23,0.0
110957b24,0.0
110957b25,0.0
110957b26,0.0
110957b27,0.0
110957b28,0.15706842025332535
110957b29,0.0
110957b30,0.0
110957b31,0.0
110957b32,0.0
110957b33,0.0
110957b34,0.0
110957b35,0.0
110957b36,0.0
110957b37,0.0
110957b38,0.0
110957b39,0.0
110957b40,0.0
110957b41,0.0
313998c1,1.0220711914078815
313998c2,0.1693063941532712
313998c3,1.0494477391461885
313998c4,0.210674900195154
313998c5,0.9960329757332574
313998c6,0.8790677614097133
313998c7,0.04717692400305462
313998c8,0.9284702369169975
313998c9,1.0916851933461287
313998c10,1.2542468951780255
313998c11,1.1330152660495294
313998c12,1.1080261572036987
313998c13,0.2638849985606372
313998c14,0.23582461318374837
313998c15,0.20929215381646216
313998c16,0.18333428387683925
313998c17,0.15864645588887238
313998c18,0.135724334568193
313998c19,0.9156615070890729
313998c20,0.07307246595557793
313998c21,0.7589225183746935
313998c22,0.9131887231512157
313998c23,0.7844957627247198
313998c24,0.943480588039274
313998c25,1.1060262432804764
313998c26,1.3620964900311996
313998c27,0.5196178167419809
313998c28,1.588222594716156
313998c29,1.9395058533186533
313998c30,2.389922466648843
313998c31,2.740689838367132
313998c32,2.897631432522732
313998c33,3.7193877638776995
313998c34,3.5946101362064455
313998c35,3.471817679652404
313998c36,3.5414392543376976
313998c37,3.323310130684484
313998c38,3.0142092660373585
313998c39,2.6072637783755597
313998c40,2.2964031227162343
313998c41,1.5166453688786097
313998c42,1.5783198807675087
313998c43,1.3586115352370018
313998c44,0.954760531598463
313998c45,0.6474894171741146
313998c46,0.0
313998c47,0.0
111888b1,0.141711954153239
111888b2,0.0
111888b3,0.0
111888b4,0.0
111888b5,0.23593993291753668
111888b6,0.0
111888b7,0.0
111888b8,0.0
111888b9,0.8512612553341801
111888b10,1.178222388484834
111888b11,0.34822090791074256
111888b12,1.8374555211532602
111888b13,1.0073859339892446
111888b14,2.128172043484808
111888b15,1.7648358696502002
111888b16,1.3852984864188111
111888b17,0.0
111888b18,0.0
111888b19,0.0
111888b20,0.0
111888b21,0.0
111888b22,0.0
111888b23,0.0
111888b24,0.0
111888b25,0.0
111888b26,0.0
218214a1,1.4489800215328814
218214a2,2.3768140792783403
218214a3,1.523220499460729
218214a4,2.203222621011341
218214a5,1.971049875128907
218214a6,1.5212057967144512
218214a7,1.5987234588713544
218214a8,1.6768340877912133
218214a9,1.6509761140056818
218214a10,1.5209300522677967
218214a11,1.5948332704400114
218214a12,1.6746199421211725
218214a13,1.7542336232683855
218214a14,0.916506305044125
218214a15,1.5973729582020706
218214a16,1.2625126453722428
218214a17,1.1319135488199508
218214a18,1.0092332525967216
218214a19,0.17535756382819967
218214a20,0.6502851873078301
218214a21,0.4206190266297274
218214a22,0.3942093072230144
218214a23,0.37375687472539454
312365a1,0.2626823875615526
312365a2,0.6022907917888098
312365a3,0.0
312365a4,1.1062000761106252
312365a5,1.2660870485676985
312365a6,1.0663955230805775
312365a7,1.7723408601028607
312365a8,1.2024495423841022
312365a9,0.9994567848084943
312365a10,1.16110458708914
312365a11,0.3247885948536413
312365a12,1.1067565858709842
312365a13,1.6305066962096517
312365a14,1.6062472410867752
312365a15,1.5866889644689492
312365a16,2.108039723001834
312365a17,2.2659395831378437
312365a18,1.4312492506574772
312365a19,2.402141821172534
312365a20,2.373183906533777
312365a21,2.5312231335657263
312365a22,2.6895632150025905
312365a23,3.210705594933789
312365a24,3.195919384106986
312365a25,2.816935385860475
312365a26,2.9799019196278236
312365a27,2.780216101115757
312365a28,2.21330122523201
312365a29,1.8236312240991635
312365a30,2.343444861060543
312365a31,2.1512654813412886
312365a32,2.130027708395902
312365a33,2.2929637325710397
312365a34,2.0953788560817665
312365a35,2.0790873704722252
312365a36,1.2490845650038689
312365a37,2.414084379237287
312365a38,1.5826090002803492
312365a39,2.1930483707241515
312365a40,1.0847324378890248
312365a41,0.33842501105225553
312365a42,0.0
312365a43,0.0
312365a44,0.0
421817a1,1.022888612895629
421817a2,1.2696883666893544
421817a3,2.158283123362132
421817a4,2.221629670445809
421817a5,2.562989051378816
421817a6,1.721012719872975
421817a7,2.592360512726425
421817a8,2.1077641380410386
421817a9,2.451111059851358
421817a10,2.4300094643847885
421817a11,2.59042267572798
421817a12,1.7593140921088497
421817a13,2.5491641779479863
421817a14,2.344749224113545
421817a15,2.3216145167236113
421817a16,2.1983303881760836
421817a17,2.262605140687624
421817a18,2.504004549191923
421817a19,2.5708650260556913
421817a20,2.635604373968074
421817a21,2.431128728128299
421817a22,2.3069588586469165
421817a23,2.095224535279838
421817a24,2.165475172585676
421817a25,1.8679994888835312
421817a26,1.0288442978845513
421817a27,1.3543903344183224
421817a28,1.0538727864576931
421817a29,1.2144235632039175
421817a30,1.2814225846738498
421817a31,1.0739493172028716
421817a32,1.0416870057412428
421817a33,0.9260938452074132
421817a34,0.8087100851272653
421817a35,0.0
421817a36,0.6711334579741539
421817a37,0.0
421817a38,0.8016094401722462
421817a39,0.0
421817a40,0.0
421817a41,0.5440500152910748
421817a42,0.4282205682704222
421817a43,0.589884043964393
421817a44,0.6593542255077355
421817a45,0.635043088490255
421817a46,0.5249582417053609
421817a47,0.4998466062566991
421817a48,0.018497911071632123
421817a49,0.08396156922909537
421817a50,0.0
421817a51,0.0
421817a52,0.0
421817a53,0.0
310580c1,1.7375714339801935
310580c2,0.8948454365640568
310580c3,0.8655288319477467
310580c4,0.8378715665518961
310580c5,0.8082151811911713
310580c6,1.6058320834077158
310580c7,1.5911356063336284
310580c8,0.7553001560703521
310580c9,1.5771591578398123
310580c10,1.5713640840589558
310580c11,1.5684025918943083
310580c12,1.5772180417996933
310580c13,1.5575344840985383
310580c14,1.5466957106598898
310580c15,1.5356371492086713
310580c16,1.5226166929456402
310580c17,1.5313973406185566
310580c18,1.5086960960552442
310580c19,1.4841278301894592
310580c20,1.46346001142236
310580c21,1.4349941441483185
310580c22,1.419520975811402
310580c23,1.3929958924553285
310580c24,1.381310056677267
310580c25,1.3528680350933946
310580c26,1.3051095430172386
310580c27,1.2831134355185754
310580c28,1.2578757520529649
310580c29,1.2413876653439846
310580c30,0.40455296784331984
310580c31,1.1689723511656822
310580c32,1.1339940942822433
310580c33,1.0656185356894095
310580c34,1.0337041756287892
310580c35,0.9922028889024477
310580c36,0.15435394729009322
310580c37,0.1356397577446502
310580c38,0.9130265162755293
310580c39,0.8709298473924256
310580c40,0.8443002414518435
310580c41,0.8172327988899556
310580c42,0.0
310580c43,0.0
310580c44,0.0
310580c45,0.7016108815687369
310580c46,0.6791348024002576
310580c47,0.6505490448202876
310580c48,0.0
310580c49,0.6036682604132301
310580c50,0.0
310580c51,0.0
310580c52,0.5257728450843366
310580c53,0.4965091424223024
317408a1,0.45725118015120536
317408a2,0.583019499882006
317408a3,0.0
317408a4,0.0
317408a5,1.112254193621509
317408a6,1.0829023905948647
317408a7,1.5077051255238567
317408a8,2.088009005253535
317408a9,2.211882824299741
317408a10,2.6459113768149276
317408a11,1.8119848359353599
317408a12,3.360251465703809
317408a13,2.5189499590979665
317408a14,3.6060491762272764
317408a15,2.769236877518187
317408a16,2.744672203059494
317408a17,3.9829955916547695
317408a18,4.105349451008985
317408a19,3.267080551590739
317408a20,3.2425202975600476
317408a21,3.729627840566463
317408a22,4.762864509737613
317408a23,4.433176299231012
